CustomerID,Sum_Quantity,Mean_UnitPrice,Mean_TotalPrice,Sum_TotalPrice,Count_Invoice,Count_Stock,Mean_InvoiceCountPerStock,Mean_StockCountPerInvoice,Mean_UnitPriceMeanPerInvoice,Mean_QuantitySumPerInvoice,Mean_TotalPriceMeanPerInvoice,Mean_TotalPriceSumPerInvoice,Mean_UnitPriceMeanPerStock,Mean_QuantitySumPerStock,Mean_TotalPriceMeanPerStock,Mean_TotalPriceSumPerStock
12346,3.851787074760551,-2.120200221696845,3.8007244031853995,3.208209971603277,-1.158330898231156,-2.2837588153318675,-1.0173614602644845,-2.3068818001129068,-2.1006146277092603,8.841885979856631,3.71825644291145,7.383300344680559,-2.142004270773487,3.3871455347090484,3.7630672557858964,3.342710486263469
12747,0.882452900007404,0.8801210734029107,1.0069507361045962,1.4056449895035052,1.5342300134206919,0.15479592426928274,1.9518793539873753,-0.6142424018317787,0.751289822510978,-0.30606848453588065,0.9739378799448808,0.4854624236043761,1.0800043100759165,1.0423573169452789,0.6678339281405478,1.5280822739795357
12748,3.0791035607943824,-0.10616359436602164,-1.068830987973856,2.739702728488668,2.354231585804907,4.051134346164136,1.9760916036571807,0.3434256905369549,1.8765750168315132,-0.23896310370667104,-0.08013424653666286,-0.7103804914103831,-0.048722561314939794,0.3489175727227693,-0.8920936321613301,-0.0004531842667328031
12749,0.9870399232364001,1.1257735932113229,0.28245841958593665,1.387919092103736,0.8916005962721224,1.4061924867697302,0.5419012494686778,1.0967448036446017,1.0582608435646879,0.7559895807732848,0.25980704377608704,1.5285518333442751,1.057839211536218,-0.15947153802788236,0.29081467727069327,0.33046292062033766
12820,0.46654109736313065,-0.8167739018593945,-0.02001454629305407,0.29544100128778666,0.658243389254861,0.3945581894101445,-0.41091355955909065,-0.123310089255135,-0.8250191177346508,0.1892771507466175,-0.10472331142333366,-0.1818622205049665,-0.9350863232119355,0.23914540990652478,0.003565861952245138,-0.12859001666760353
12821,-1.2345357419478298,-0.2349819476345025,-0.06098734483788948,-1.7218224495264969,-1.158330898231156,-1.360794396466212,-1.0173614602644845,-1.051093596124465,-0.2610224771973016,-0.8486753676979651,-0.15140578696714105,-1.489673081158204,-0.23359692022001974,0.11084084791900785,-0.02564750012265805,-0.255583087465248
12822,0.2675699601339164,-0.07778929331470083,0.28643734346577254,0.3009075086406929,-0.1976645586647304,0.13368650010609145,-0.07906756203997384,0.39820286134289473,-0.16397948689522274,0.6764212548518852,0.3483510194797834,0.7853828695012186,-0.14072552550530976,0.2622919882739842,0.2601980010594417,0.2211455663131845
12823,-0.36939998309844607,1.8258361155850384,2.5284462463639934,0.7765095885814072,0.8916005962721224,-2.2837588153318675,2.0556280166562977,-2.3068818001129068,1.6727307001173173,-1.2827341398346792,2.428849341655786,0.37423778368513416,1.8384506912437566,2.3007851713241445,2.5544179758115693,2.8001904501367734
12824,-0.36308116579754846,-0.20375648079742584,-0.026777747327031556,-0.41272889091497766,-1.158330898231156,-0.2878680827552643,-1.0173614602644845,0.5005429026528777,-0.23104705009001325,0.47777550043530265,-0.11751360207374165,0.5408966919437962,-0.20207664238356596,-0.14860061180106862,0.008995945196073975,-0.22135036955423898
12826,0.7459990609705595,-0.790805140414305,-0.0020735677266341076,0.6430114946466579,1.1998605902527315,0.44253717713408003,1.3989025397809913,-0.26415115349739265,-0.6682341186087221,-0.011339384395814504,-0.038956150651894665,-0.3375101506862511,-1.139591380021792,0.5770456436361308,-0.03869902640114253,0.32444610811761854
12827,-0.4823964810556889,0.05313672316694243,0.07118383895465695,-0.34512370482299115,0.32484010910165895,-0.5116362476704641,0.8097773318716973,-0.7329841447443108,0.0986918590993499,-0.9157898267729112,0.09739228680291662,-0.8758113764181975,-0.13178533034842146,-0.021184505342414294,-0.01522494980602902,0.1965528002050045
12828,0.18906278948402327,0.2058021762897912,0.13832005614358656,0.356852032960213,1.0651431149116783,0.23495703047544914,0.42758786496480683,-0.6175848361358842,0.12223386854364768,-0.6765725342944773,0.02570785721156765,-0.6389314296730813,0.28433639266384997,0.018512721308990055,0.17496862868441426,0.17176851589701353
12829,-0.010436588789979216,2.25649588172066,0.5730244104913917,-0.6740703142229941,-0.1976645586647304,-1.0803779561933184,0.4492686242878451,-1.1311492402820063,2.052032074771113,0.23568584662115702,0.4448733211941653,-0.8456355730733464,2.51695242586496,1.2996957511223073,0.6895045640362423,0.5823188761647976
12830,2.3771137497631627,-2.028855886679275,2.156635251752482,1.7372600864475851,1.0651431149116783,-0.8082933064362077,2.010290190540191,-1.0004484361043917,-2.0708503244799656,2.9253780107349816,2.2434439639897983,1.971592820812886,-1.9350948877819876,2.725804077275713,2.242908454913718,2.4104379623208927
12831,-0.7577887424641256,0.19038709572392956,0.45362672595543624,-0.946552832690713,-1.158330898231156,-1.0803779561933184,-1.0173614602644845,-0.6549265455181019,0.14573837107367782,-0.13753177404141745,0.3588713725254909,-0.3088553173090253,0.1954997759153779,0.37967059360802313,0.4942307722645493,0.2565382077257801
12832,-0.48983892800329865,0.09638449408657082,-0.16870944175051586,-0.44344175065589814,-0.1976645586647304,-0.2237935239924182,-1.0173614602644845,-0.22241322601786548,-0.04316504854177309,-0.4947329346208163,-0.289269809846819,-0.47055588192081643,0.10072811787185475,-0.44784011467914364,-0.13480999131291696,-0.36354555727903104
